Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;id_poblacio
43011297;Escola Marinada;c. Pare Pacífic, 16;25264;973324334;125;Lleida;27;Pla d'Urgell;25248;Vilanova de Bellpuig;1125
43011674;Llar d'infants Municipal de Vilanova de Bellpuig;c. Pare Pacífic, 16;25264;973324214;125;Lleida;27;Pla d'Urgell;25248;Vilanova de Bellpuig;1125
43000263;Escola Mare de Déu del Puig de Meià - ZER Romaní;c. Raval;25735;973415084;125;Lleida;23;Noguera;25250;Vilanova de Meià;1128
43006976;Escola de Vilanova de Segrià - ZER Alt Segrià;av. de Catalunya, s/n;25133;973777353;125;Lleida;33;Segrià;25251;Vilanova de Segrià;1131
43008493;Llar d'infants de Vilanova de Segrià;Illa d'equipaments SAU-1;25133;;125;Lleida;33;Segrià;25251;Vilanova de Segrià;1131
43008894;Aula de Música Municipal de Vilanova de Segrià;av. Catalunya, s/n;25133;;125;Lleida;33;Segrià;25251;Vilanova de Segrià;1131
43010542;Escola Mossèn Ton Clavé - ZER Vent Serè;c. Ponent, s/n;25245;973711582;125;Lleida;27;Pla d'Urgell;25252;Vila-sana;1132
43000275;Llar d'infants de Vila-sana;pl. Major, 4;25245;;125;Lleida;27;Pla d'Urgell;25252;Vila-sana;1132
43000299;Escola Mestral - ZER Argelaga;c. Major, 1;25690;973191177;125;Lleida;33;Segrià;25254;Vilanova de la Barca;1134
43000329;Llar d'infants Ramon Blanch i Verdú;c. Major, s/n;25690;636990538;125;Lleida;33;Segrià;25254;Vilanova de la Barca;1134
43000330;Escola Sant Bonifaci - ZER Riu Set;ctra. de Lleida, s/n;25440;973175013;125;Lleida;18;Garrigues;25255;Vinaixa;1135
43006101;Llar d'infants Municipal;ctra. de Lleida, 51;25440;636540013;125;Lleida;18;Garrigues;25255;Vinaixa;1135
43006186;Escola Minairons - ZER Alt Pallars Sobirà;Carretera, s/n;25570;973623093;1160;Alt Pirineu i Aran;26;Pallars Sobirà;25901;Vall de Cardós;1136
43006599;Escola Tallat - ZER Riu Corb;c. les Escoles, s/n;25344;973331100;125;Lleida;38;Urgell;25902;Sant Martí de Riucorb;1142
43007245;Llar d'infants de Sant Martí de Riucorb;c. de l'Església, 1;25344;973331100;125;Lleida;38;Urgell;25902;Sant Martí de Riucorb;1142
43007397;Escola de les Pallargues - ZER La Segarra;Ajuntament;25212;973520276;125;Lleida;32;Segarra;25911;Plans de Sió;1161
43007415;Escola Sant Isidre - ZER Ponent;c. Lleida, 2-6;25112;973748413;125;Lleida;33;Segrià;25912;Gimenells i el Pla de la Font;1163
43008754;Llar d'infants de Gimenells i el Pla de la Font;c. Rentadors, 12;25112;973748417;125;Lleida;33;Segrià;25912;Gimenells i el Pla de la Font;1163
43009217;Escola Inocencio Pardos - ZER Ponent;c. Escoles, 1 i 3;25114;621236188;125;Lleida;33;Segrià;25912;Gimenells i el Pla de la Font;1164
43009473;Escola Sant Miquel;c. Sant Miquel, s/n;43714;977639335;143;Tarragona;1;Alt Camp;43001;Aiguamúrcia;1166
43009515;Escola Moreres;camí Mas d'en Parés, 1;43815;977639163;143;Tarragona;1;Alt Camp;43001;Aiguamúrcia;1167
43009761;Llar d'infants de Santes Creus;pl. Sant Bernat Calbó, 1;43815;977638301;143;Tarragona;1;Alt Camp;43001;Aiguamúrcia;1167
43010669;Escola Joan Perucho;c. Francesc Macià, 1;43716;977180003;1260;Penedès;12;Baix Penedès;43002;Albinyana;1168
43010773;Llar d'infants d'Albinyana;c. de Barcelona, 11 (Peces);43716;977687561;1260;Penedès;12;Baix Penedès;43002;Albinyana;1168
43010888;Escola Joan Baptista Serra;av. de la Constitució, s/n;43530;977730254;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1170
43011273;Institut Sòl de Riu;c. Joan Maragall, s/n;43530;977731026;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1170
43012873;Esc. de Música Municipal d'Alcanar;p. Lluís Companys, s/n;43530;977732013;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1170
43012964;LLI privada Vila dels Xiquets;c. Sant Jaume I, 25;43530;;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1170
43013099;Esc. de Música de l'Agrupació Musical  Canareva;c. Sant Ramon, 109;43530;615979474;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1170
43013257;Escola Marjal - ZER Mediterrània;c. Hernán Cortés, s/n;43569;977737377;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;1171
43005613;Escola Mare de Déu del Remei;c. les Rodes, 8;43460;977846176;143;Tarragona;1;Alt Camp;43005;Alcover;1172
43000378;Llar d'infants Xiu-xiu;c. les Rodes, s/n;43460;977846704;143;Tarragona;1;Alt Camp;43005;Alcover;1172
43000391;Institut Fonts del Glorieta;av. de Martí i Pol, 2;43460;977760839;143;Tarragona;1;Alt Camp;43005;Alcover;1172
43006290;Esc. de Música Municipal d'Alcover;c. de Rodes, s/n;43460;;143;Tarragona;1;Alt Camp;43005;Alcover;1172
43007580;Escola Sant Jordi - ZER Riu i Serra;c. Sant Jordi,1;43591;977473681;243;Terres de l'Ebre;9;Baix Ebre;43006;Aldover;1174
43010761;Escola Teresa Salvat i Llauradó - ZER Baix Camp Nord;c. Joaquin Mir, 32;43381;977815001;143;Tarragona;8;Baix Camp;43007;Aleixar;1175
43005376;Llar d'infants Napets;av. Joaquim Mir, 30;43381;;143;Tarragona;8;Baix Camp;43007;Aleixar;1175
43000421;Escola d'Alfara de Carles;c. Afores, s/n;43528;977455062;243;Terres de l'Ebre;9;Baix Ebre;43008;Alfara de Carles;1176
43000433;Escola Josep Fusté;av. de Catalunya, 51;43365;977816204;143;Tarragona;8;Baix Camp;43009;Alforja;1177
43007579;Llar d'infants La Ribeta;av. Catalunya, 68-A;43365;;143;Tarragona;8;Baix Camp;43009;Alforja;1177
43008870;Escola La Barquera - ZER Atzavara;c. Marià Fortuny, s/n;43813;977613006;143;Tarragona;1;Alt Camp;43010;Alió;1178
43005133;Escola Ramon Sugrañes;c. de Reus, s/n;43393;977762020;143;Tarragona;8;Baix Camp;43011;Almoster;1179
43009709;Llar d'infants Musterets;c. de Reus, 2;43393;977761010;143;Tarragona;8;Baix Camp;43011;Almoster;1179
43000470;Escola La Portalada;c. Portalada, 7;43893;977650323;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43010566;Llar d'infants Francesc Blanch i Ribé;c. de la Mainada, s/n;43893;977650008;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43011790;Institut d'Altafulla;c. Camí de l'Oliverot, s/n;43893;977651662;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43012113;Escola Roquissar;c. Roquissar, 8;43893;977651969;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43012459;Llar d'infants Hort de Pau;c. de la Cabana-Sector PP5 l'Hort de Pau;43893;;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43000512;Esc. de Música Municipal d'Altafulla;c. Sant Antoni Abat, 11-13;43893;;143;Tarragona;36;Tarragonès;43012;Altafulla;1180
43000548;Escola Sant Jordi;av. de l'U d'Octubre, 13;43860;977456480;243;Terres de l'Ebre;9;Baix Ebre;43013;Ametlla de Mar;1181
43007506;Institut Candelera;av. U d'Octubre, s/n;43860;977456442;243;Terres de l'Ebre;9;Baix Ebre;43013;Ametlla de Mar;1181
43000551;Institut Escola de Capacitació Nauticopesquera de Catalunya;c. del Mediterrani, 2;43860;977457775;243;Terres de l'Ebre;9;Baix Ebre;43013;Ametlla de Mar;1181
43008821;Llar d'infants Xerinola;av. de l'Ensenyament, 12;43860;977493710;243;Terres de l'Ebre;9;Baix Ebre;43013;Ametlla de Mar;1181
43000561;Esc. de Música Municipal de l'Ametlla de Mar;c. Països Catalans, 16, 1r.;43860;977456046;243;Terres de l'Ebre;9;Baix Ebre;43013;Ametlla de Mar;1181
43005443;Escola Miquel Granell;c. Sebastià Juan Arbó, 121;43870;977701949;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43009813;Sagrat Cor;c. Germana Teresa Mira, s/n;43870;977700094;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43010463;Institut Ramon Berenguer IV;av. Mestre J. Sunyer, 1-37;43870;977701556;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43005339;Escola agrària d'Amposta;av. Josep Tarradellas, 2-12;43870;977701500;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000597;Institut Montsià;c. Madrid, 35-49;43870;977700043;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43009680;Escola Soriano Montagut;c. Balada, s/n;43870;977702014;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43010414;L'Àngel;c. Josep Tarradellas, 101-103;43870;977704636;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000603;Esc. de Música La Lira Ampostina;c. Mestre Casanoves, 44;43870;977701004;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000615;Esc. de Música La Unió Filharmònica;c. Miralles, 4 i 8;43870;977701024;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43007683;Llar d'infants La Gruneta;av. Santa Bàrbara, 83;43870;977703454;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000627;CFA Sebastià Juan Arbó;c. Madrid, 35-49;43870;977700043;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43010578;Escola del Poble Nou del Delta - ZER Mediterrània;pl. del Jardí, s/n;43870;977744705;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43011923;EA Esardi;c. Racó del Castell, 2;43870;977703474;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000639;Esc. de Música Hiberus;c. Pizarro, 14;43870;977702442;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000640;Escola de Dansa Jacqueline Biosca;c. Sebastià Juan Arbó, 83;43870;977702687;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43007440;EOI d'Amposta;av. Mestre J. Suñer, 1-37;43870;977701556;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43012851;Escola Consol Ferré;c. Valentins, 20-26;43870;977701840;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000652;Institut de Tecnificació;c. França, 19-21;43870;977707849;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43002171;Llar d'infants La Sequieta;pg. Canal Marítim, s/n;43870;977707739;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43005571;Cent.Prof.Mús. La Lira Ampostina;c. Mestre Homs, 10;43870;;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43007749;Cent.Prof.Mús. La Unió Filharmònica d'Amposta;c. Navarra, 5-7;43870;;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43009837;Institut Escola Agustí Barberà;c. Madrid, 55;43870;977701137;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43011017;La Solada;av. Catalunya 103-109, baixos;43870;;243;Terres de l'Ebre;22;Montsià;43014;Amposta;1183
43000676;Escola Setze de Febrer - ZER Mediterrània;c. Major, 219;43879;977479064;243;Terres de l'Ebre;22;Montsià;43902;Sant Jaume d'Enveja;1184
43000688;Escola Sant Julià;av. Priorat, s/n;43720;977671353;1260;Penedès;12;Baix Penedès;43016;Arboç;1186
43001115;L'Arboç;rbla. Gener, 30;43720;977670344;1260;Penedès;12;Baix Penedès;43016;Arboç;1186
43011091;Esc.Fam.Agr.Campjoliu;ctra. 340 km. 1202;43720;977670102;1260;Penedès;12;Baix Penedès;43016;Arboç;1186
43011285;Institut de L'Arboç;c. Pompeu Fabra, s/n;43720;977671065;1260;Penedès;12;Baix Penedès;43016;Arboç;1186
43000706;Escola Bressol Minyons;av. Nostra Sra. de Montserrat, 1;43720;977671755;1260;Penedès;12;Baix Penedès;43016;Arboç;1186
43007257;Escola Puigmarí - ZER Baix Camp Sud;c. Enseula, 7;43773;977834417;143;Tarragona;8;Baix Camp;43053;Duesaigües;1187
43009898;Escola La Miranda - ZER Ports-Algars;c. Dr. Trueta, s/n;43597;977435467;243;Terres de l'Ebre;37;Terra Alta;43018;Arnes;1188
43010712;Escola Sant Miquel;c. Sant Miquel, s/n;43791;977405114;243;Terres de l'Ebre;30;Ribera d'Ebre;43019;Ascó;1189
43010724;Llar d'infants Vailets;c. Farinera, s/n;43791;977405663;243;Terres de l'Ebre;30;Ribera d'Ebre;43019;Ascó;1189
43010803;Esc. de Música Municipal;pl. Major, 1;43791;977404022;243;Terres de l'Ebre;30;Ribera d'Ebre;43019;Ascó;1189
43011121;Escola Mare de Déu del Priorat;av. Verge del Priorat, s/n;43711;977670743;1260;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;1190
43012344;Llar d'infants de Banyeres del Penedès;c. Penedès/av.Marta Mata;43711;679836909;1260;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;1190
43013181;Escola Valldemur - ZER Conca de Barberà;c. Anton Vidri, s/n;43422;977887304;143;Tarragona;16;Conca de Barber;43021;Barberà de la Conca;1191
43000721;Llar d'infants de Barberà de la Conca;c. Anton Vidri, 1;43422;977887437;143;Tarragona;16;Conca de Barber;43021;Barberà de la Conca;1191
43010098;Llar d'infants Los Raïmets;c. Major, 27;43786;977430417;243;Terres de l'Ebre;37;Terra Alta;43022;Batea;1192
43010372;Institut Escola Mare de Déu del Portal;c. del Cós, 8;43786;977430016;243;Terres de l'Ebre;37;Terra Alta;43022;Batea;1192
43012228;Llar d'infants Municipal Los Carrollets;av. Terra Alta, 64;43786;977430500;243;Terres de l'Ebre;37;Terra Alta;43022;Batea;1192
43000755;Escola Sarraí - ZER Baix Priorat;pg. del Priorat, 2;43738;977830937;143;Tarragona;29;Priorat;43023;Bellmunt del Priorat;1193
43000779;Escola La Muntanyeta;c. Montserrat. s/n;43719;977168147;1260;Penedès;12;Baix Penedès;43024;Bellvei;1194
43006356;Llar d'infants Municipal;pl. Església, 1;43719;977663947;1260;Penedès;12;Baix Penedès;43024;Bellvei;1194
43006654;Escola Llorenç Vallespí i Vidiella - ZER Riu i Serra;c. Hospital, s/n;43512;977462127;243;Terres de l'Ebre;9;Baix Ebre;43025;Benifallet;1195
43007038;Llar d'infants de Benifallet;c. de l'Hospital, 11;43512;977462291;243;Terres de l'Ebre;9;Baix Ebre;43025;Benifallet;1195
43007130;Escola Antoni Nat - ZER Benissanet-Miravet;c. Reus, s/n;43747;977407464;243;Terres de l'Ebre;30;Ribera d'Ebre;43026;Benissanet;1196
43008195;Escola Roc Llop i Convalia - ZER Benissanet-Miravet;c. La Creu, s/n;43747;977407400;243;Terres de l'Ebre;30;Ribera d'Ebre;43084;Miravet;1196
43008262;Llar d'infants Municipal de Benissanet;c. de la Barca, s/n;43747;977407430;243;Terres de l'Ebre;30;Ribera d'Ebre;43026;Benissanet;1196
43008547;Esc. de Música Municipal de Benissanet;p. de la Reinaxença, 1;43747;977407810;243;Terres de l'Ebre;30;Ribera d'Ebre;43026;Benissanet;1196
43008781;Escola Montsant - ZER Montsant;c. Escoles, 1;43372;977819243;143;Tarragona;29;Priorat;43027;Bisbal de Falset;1197
43009631;Escola Ull del Vent;av. Baix Penedès, s/n;43717;977688352;1260;Penedès;12;Baix Penedès;43028;Bisbal del Penedès;1198
43010141;Llar d'infants l'Oreneta;av. del Baix Penedès, s/n;43717;977688014;1260;Penedès;12;Baix Penedès;43028;Bisbal del Penedès;1198
43010335;Institut Coster de la Torre;av. de la Diputació, s/n;43717;977169183;1260;Penedès;12;Baix Penedès;43028;Bisbal del Penedès;1198
43010581;Escola de Blancafort - ZER Poblet;c. Raval del Portell, 1;43411;977892175;143;Tarragona;16;Conca de Barber;43029;Blancafort;1199
43011078;Escola L'Estel - ZER Ceps;c. Muralla, s/n;43884;977809220;1260;Penedès;12;Baix Penedès;43030;Bonastre;1200
43011212;Llar d'infants de Bonastre;c. Albinyana, 2;43884;977657019;1260;Penedès;12;Baix Penedès;43030;Bonastre;1200
43012149;Escola Rocabruna;Camí de la Creueta, s/n;43350;977817400;143;Tarragona;8;Baix Camp;43031;Borges del Camp;1201
43013041;Institut Fontanelles;c. Cultura, 1;43350;977560842;143;Tarragona;8;Baix Camp;43031;Borges del Camp;1201
43013130;Llar d'infants Eixerits;c. del Recer, 1;43350;;143;Tarragona;8;Baix Camp;43031;Borges del Camp;1201
43005510;Escola Sant Blai - ZER Terra Alta-Centre;c. Caseres, 50;43785;977428246;243;Terres de l'Ebre;37;Terra Alta;43032;Bot;1202
43012903;Escola Mare de Déu de la Candela;c. Pompeu Fabra, 5;43772;977826571;143;Tarragona;8;Baix Camp;43033;Botarell;1203
43000792;Llar d'infants Patufets;c. Pompeu Fabra, 3;43772;977826130;143;Tarragona;8;Baix Camp;43033;Botarell;1203
43000809;Risk 112 formació en emergències;ctra. Botarell a les Borges del Camp,s/n;43772;;143;Tarragona;8;Baix Camp;43033;Botarell;1203
43005340;Escola Sant Jaume de Bràfim - ZER Atzavara;av. Verge del Loreto, 14;43812;977620436;143;Tarragona;1;Alt Camp;43034;Bràfim;1204
43010645;Escola Joan Plana;c. de les Vinyes, s/n;43812;977601716;143;Tarragona;1;Alt Camp;43119;Puigpelat;1204
43010499;Escola Comes;c. Prat de la Riba, 3;43812;977628352;143;Tarragona;1;Alt Camp;43132;Rodonyà;1204
43011261;Llar d'infants Municipal;pl. Major, 1;43812;977628006;143;Tarragona;1;Alt Camp;43132;Rodonyà;1204
43012745;Llar d'infants Petits;c. de les Vinyes, 1;43812;977600915;143;Tarragona;1;Alt Camp;43119;Puigpelat;1204
43012812;Llar d'infants Cireretes;av. Loreto, s/n;43812;977620436;143;Tarragona;1;Alt Camp;43034;Bràfim;1204
43000871;Escola Castell - ZER Montsant;c. Major, 78;43373;977839457;143;Tarragona;29;Priorat;43035;Cabacés;1205
43006681;Escola de Cabra del Camp - ZER La Parellada;c. Dr. Adserà, s/n;43811;977631195;143;Tarragona;1;Alt Camp;43036;Cabra del Camp;1206
43010232;Escola Mare de Déu de l'Esperança - ZER La Parellada;c. de les Escoles, 4;43811;977631053;143;Tarragona;1;Alt Camp;43059;Figuerola del Camp;1206
43011698;Llar d'infants La Figuereta;c. de Dalt, 8;43811;;143;Tarragona;1;Alt Camp;43059;Figuerola del Camp;1206
43012691;Llar d'infants Cabretes;pl. Església, 1;43811;977631243;143;Tarragona;1;Alt Camp;43036;Cabra del Camp;1206
43000895;Escola Santa Creu de Calafell;c. Joan Nin, s/n;43820;977691760;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43000949;Institut Camí de Mar;c. Jaume Pallarès, s/n;43820;977695711;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43005893;Escola Castell de Calafell;c. Cosme Maine, s/n;43820;977694120;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43007646;Llar d'infants Terrossets;c. d'Alfons Mané, s/n;43820;977699197;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43010451;Llar d'infants Petit Trenet;c. del Terral de Dalt, s/n;43820;977699195;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43000950;LLI privada Barrufet;c. Ribera d'Ebre, 3;43820;977693020;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43011686;Escola Vilamar;ptge. del Ferrocarril, s/n;43820;977691848;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43012502;Escola Bressol Petit Príncep;av. Central, s/n, Calafell Park;43820;;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43013087;CFA Cal Bolavà;av. de la Generalitat, 2-3;43820;;1260;Penedès;12;Baix Penedès;43037;Calafell;1207
43000998;Escola Mossèn Jacint Verdaguer;c. Josep Lluís de la Rosa;43882;977160431;1260;Penedès;12;Baix Penedès;43037;Calafell;1208
43008535;Escola La Ginesta;c. de Garrigues, s/n;43882;977164723;1260;Penedès;12;Baix Penedès;43037;Calafell;1208
43009850;Institut La Talaia;c. Brasil, 8;43882;977159233;1260;Penedès;12;Baix Penedès;43037;Calafell;1208
43010001;Llar d'infants Rasclet;c. del Repós, 44-46;43882;;1260;Penedès;12;Baix Penedès;43037;Calafell;1208
43010815;Cardenal Vidal i Barraquer;c. Creus, 11;43850;977369809;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43011716;Institut Ramon Berenguer IV;c. Bertran de Cambrils, s/n;43850;977361496;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43011935;Escola Marinada;c. Molí d'Avall, 13;43850;977793702;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001000;Institut Cambrils;pl. Ajuntament, 7;43850;977361833;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43009941;Institut Escola d'Hoteleria i Turisme;c. Estel (Pg. Marítim);43850;977792837;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001036;Esc. de Música Municipal;pg. Albert, s/n;43850;977368102;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001048;LLI privada Vicki;av. Baix Camp, 31-33;43850;977365091;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43006617;LLI privada La Cuca;c. Carrasclet, 36;43850;977361796;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43008900;Escola Cambrils;c. Joan Bardina, 1;43850;977368348;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43010992;CFA Rosa dels Vents;c. Horta de Santa Maria, 14;43850;977361350;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001051;Montessori;c. Belgrad, 19;43850;977795404;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43006691;Escola Guillem Fortuny;c. Pisa, 3;43850;977378034;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43007555;Institut La Mar de la Frau;c. Mas de Vileta, 1-3;43850;977368414;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43013014;Escola Mas Clariana;c. Castell de Siurana, 1;43850;977378722;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001097;Llar d'infants M. Dolors Medina;c. Mineta/c. Antoni Fabra i Riba;43850;977369702;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43007427;Escola La Bòbila;c. Pla de l'Estany, 5-7;43850;977361815;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43012599;Llar d'infants La Galereta;c. de Cristòfol Colom, 34;43850;;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001498;Estudi Giselle;c. Gaudí, 8-10;43850;;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43005455;Institut Escola Joan Ardèvol;c. Joan Ardèvol, 1;43850;;143;Tarragona;8;Baix Camp;43038;Cambrils;1209
43001127;Escola Serra de Prades - ZER Montsant-Serra de Prades;c. Pau Picasso, s/n;43364;977868011;143;Tarragona;8;Baix Camp;43116;Prades;1210
43006939;Escola Bosc - ZER Francolí;c. Major, 4;43364;;143;Tarragona;1;Alt Camp;43091;Mont-ral;1210
43007233;Escola Sant Isidre - ZER Vinyes;pl. Carrasclet, s/n;43776;977178317;143;Tarragona;29;Priorat;43040;Capçanes;1211
43007491;Escola La Gessera - ZER Ports-Algars;c. les Eres, s/n;43787;977431864;243;Terres de l'Ebre;37;Terra Alta;43041;Caseres;1212
43005388;Escola Santa Anna;Camí de la Mineta, 1;43392;977855802;143;Tarragona;8;Baix Camp;43042;Castellvell del Camp;1213
43005391;Llar d'infants Eixerits;c. de Roquetes, 1;43392;977855749;143;Tarragona;8;Baix Camp;43042;Castellvell del Camp;1213
